snl pokes fun at jobs and the ipod ,Nov 20 2005 12:00AM,david chartier,humor:&:video:&:odds and ends:&:steve jobs , i checked out of snl a long time ago but last night is the first time that ive heard theyve made a significant pun on steve jobs or apple at least in a long time. apparently a mock-jobs showed up  on snls weekend update sketch and taking quite a bit of a hint from the ipod flea introduced a few new ipods for the holiday season. whether youre still an snl fan or youve stopped tuning in the sketch is at least good for a chuckle.opinions on the show aside though i think this is kind of cool in its own little way. steves personality and dramatic flair are typically known only to those who really follow the company and watch his keynotes - yet the mock-jobs on weekend update was in character. i guess the ipod isnt the only thing thats been making its way into households. maybe next weekend theyll feature ive obsessing over the design of his travel coffee mug.[via macslash] ,882,3,2,18, http://www.tuaw.com/2005/11/20/snl-pokes-fun-at-jobs-and-the-ipod/#comments ,http://www.tuaw.com/2005/11/20/snl-pokes-fun-at-jobs-and-the-ipod/,,,
psp itunes remote ,Nov 21 2005 12:00AM,scott mcnulty,ilife:&:wireless:&:cool tools , so thats what you do with a psp.andnbsp; now i know why c.k. is so crazy about them. coverbuddy a psp and wifi turns the psp into a remote control for your mac.andnbsp; now if someone could do this on a nintendo ds i would have a reason to pick it up other than mario kart ds. ,278,3,0,8, http://www.tuaw.com/2005/11/21/psp-itunes-remote/#comments ,http://www.tuaw.com/2005/11/21/psp-itunes-remote/,,,
iemulator update with audio support and better vpc profile importing ,Nov 21 2005 12:00AM,david chartier,software:&:odds and ends , iemulator is a low-cost windows emulator app with support for windows 95 98 me nt 4.0 2000 and xp. even though it only made a small version bump to 1.7.8 today a big and long-requested feature has been added: audio support. while that might be a bit laughable to owners of virtual pc iemulator is pretty hard to beat at only $23.95. apparently all you need to run iemulator is at least a g3 thats running 10.3.0 or greater although im sure the performance of emulating windows on a machine like that wont be anything to write home about.one big catch with iemulator is that theres no demo - youll have to throw down your $23.95 to get your hands on a copy. to try and make up for this shortcoming a few movies are available to demonstrate windows and various applications running under iemulator on a g5. one upside to purchasing however is all future updates are free so it might very well be a wash. i havent picked up a copy as im one of those happy os x users who refuses to touch windows except at gunpoint but if any of yall tuaw readers out there have had experience with iemulator especially the latest version please feel free to post your experience in the comments. ,1178,2,0,14, http://www.tuaw.com/2005/11/21/draft-iemulator-update-with-audio-support-and-better-vpc-profile/#comments ,http://www.tuaw.com/2005/11/21/draft-iemulator-update-with-audio-support-and-better-vpc-profile/,,,
azstarnet.com offers tips on avoiding andquot;ipod fingerandquot; ,Nov 21 2005 12:00AM,david chartier,analysis / opinion:&:ipod family , when i posted about an article in the scotsman about the ensuing epidemic of andquot;ipod thumbandquot; it seemed like most of you were on board and not taking it too seriously. apparently azstarnet.com didnt join the party and theyve offered a short article explaining a number of tips and practices to make sure you arent struck by andquot;ipod finger.andquot; from tips like andquot;take a break every hourandquot; to stretching advice this is key material for protecting yourself against this as-yet unstoppable epidemic. i suggest taking good notes.on a more serious note and before anyone blasts me in the comments: yes the tips they offer in the article are good general guidelines for avoiding rsi injuries. while this is good advice to get out there to the public i dont think they had to title it andquot;dont fall victim to ipod finger.andquot; ,857,2,0,10, http://www.tuaw.com/2005/11/21/azstarnet-com-offers-tips-on-avoiding-ipod-finger/#comments ,http://www.tuaw.com/2005/11/21/azstarnet-com-offers-tips-on-avoiding-ipod-finger/,,,
tivo: tivotogo for the mac in andquot;mid-2006andquot; ,Nov 21 2005 12:00AM,dave caolo,ipod family:&:software:&:video:&:podcasting , hot on the heels of the tivo-to-ipod announcement macworld conducted an interview with jim denney tivoandrsquo;s vice president of product marketing. according to mr. denney tivotogo the software that allows for the transfer of video from a series 2 tivo to a pc will be available for the mac in andquot;...mid-2006.andquot; he states that they want to make the union between ipod and tivo as seamless and simple as possible and are working to that end. until they get it right it wont see the light of day.he also stated that tivo has no deal with apple and will offer transfers of television independent of the itunes music store for a price that has yet to be determined. im just glad they have us in mind even if mid-2006 actually translates to about 7 months from now. maybe steve will offer us an alternative by then? ,825,2,0,16, http://www.tuaw.com/2005/11/21/tivo-tivotogo-for-the-mac-in-mid-2006/#comments ,http://www.tuaw.com/2005/11/21/tivo-tivotogo-for-the-mac-in-mid-2006/,,,
ibook sleeve roundup for the ladies ,Nov 21 2005 12:00AM,fabienne serriere,accessories:&:ibook:&:powerbook , have you purchased an ibook or powerbook for that special woman in your life or for yourself ladies? here are a few yummy bag and sleeve choices for that new puter. as much as some women may like the rugged armored options there are a few more stylish cases out there this season.first on the docket is the black and white flap over laptop case from none other than tar-szhay. this should fit a 15andquot; powerbook or smaller including ibook models. theres a side pocket for your extra geek items but overall this bag stays nice and sleek.next up the suva 12andquot; powerbook handbag from willow design offers a both an outer bag with tons of pockets in a clean bag and an inner removable sleeve for your new lappy. available in a panapoly of colors this comfy squishy bag still has a fun shape.thirdly the one-of-a-kind colorful prints on the my rebe laptop sleeves for ibook or powerbook are sure to brighten any drab workday pictured above. they are padded and customizable by choosing a andquot;predominantandquot; color.lastly id like to bring your attention to the brooklyn industries laptop sleeve. these sleeves close on the short edge of the laptop via velcro and come in a collection of hip retro prints. ,1218,7,1,0, http://www.tuaw.com/2005/11/21/ibook-sleeve-roundup-for-the-ladies/#comments ,http://www.tuaw.com/2005/11/21/ibook-sleeve-roundup-for-the-ladies/,,,
the nbas video podcast ,Nov 21 2005 12:00AM,dave caolo,video:&:podcasting , they must have read my recent cry for sports-related content. the nba has begun a video podcast. from the site: andquot;interested in video podcasts? the nba tv zap two minute nightly recap  and tnts inside the nba on thursday will be offered as video podcasts.  just cut and paste this url [link] into your podcasting application.andquot; cool! they have an audio podcast as well [link]. no classic sports moments yet but itll be nice to catch up on highlights when i have the time to sit down and watch. lets hope the nfl follows suit.[via micro persuasion] ,561,5,0,3, http://www.tuaw.com/2005/11/21/the-nbas-video-podcast/#comments ,http://www.tuaw.com/2005/11/21/the-nbas-video-podcast/,,,
centerstage 0.5 available ,Nov 21 2005 12:00AM,dave caolo,audio:&:software:&:video:&:open source , centerstage the open source multimedia project for the mac has been updated to version 0.5. changes in this release include a photo module a music module cool module transitions quartz composer based on-screen display and a lot more. get the full list here. it also seems that their recent call for developers has been answered as three new guys have joined the team. the release of frontrow really has kicked the development of these open media projects into high gear and im looking forward to what the folks at centerstage mediacentral and itheater come up with. ,567,8,0,2, http://www.tuaw.com/2005/11/21/centerstage-0-5-available/#comments ,http://www.tuaw.com/2005/11/21/centerstage-0-5-available/,,,
get your ipod preloaded with video ,Nov 21 2005 12:00AM,dave caolo,ipod family:&:video , after converting a couple of dvds into ipod-ready files ive realized that it isnt exactly a speedy process. how nice would it be to say andquot;ok ill take a new ipod with revenge of the sith episodes 1-5 of family guy and the extended pilot of arrested development already installed?andquot; tvmypod lets you do just that.heres the deal: you purchase a new ipod as well as a few dvds come on the holidays are coming you were going to buy dvds anyway. the worker bees at tvmypod then convert and load those videos onto the ipod pack it all back up dvds included and ship the whole thing out to you. when it arrives the video is ready to go. they suggest a order date of november 25th to guarantee christmas delivery.sounds like a cool way to give a gift. did i mention that id like one of these?[via macdailynews] ,815,2,0,10, http://www.tuaw.com/2005/11/21/get-your-ipod-preloaded-with-video/#comments ,http://www.tuaw.com/2005/11/21/get-your-ipod-preloaded-with-video/,,,
found: great desktops at pixelgirl presents ,Nov 21 2005 12:00AM,fabienne serriere,desktops , i was bouncing around the net looking for a desktop that would be suitable for a shiny new ibook dont you wish you were on my holiday shopping list? when i came across the yummy selection at pixelgirl presents. there are collections from deviant art members digital artists illustrators photographers and more. grab one today and brighten up your workspace.[featured desktop by tomek ferenc] ,393,4,0,5, http://www.tuaw.com/2005/11/21/found-great-desktops-at-pixelgirl/#comments ,http://www.tuaw.com/2005/11/21/found-great-desktops-at-pixelgirl/,,,
ipod shuffle as tape drive for old sk00l amstrad ,Nov 21 2005 12:00AM,fabienne serriere,ipod family:&:hacks , our boy eliot over at hackaday dug up this tasty little use for an ipod shuffle.andnbsp; hackaday reader sbeam aka peter bonandeacute; wrote up a simple way to get a clean read of a tape for a casette driven computer:grab a tape version of your file .cdt or .tzxconvert to .wav with playtzxtransfer said .wav files to your ipod shuffle or other ipodattach a cassette adapterplug cassette end into your amstrad or other tape reader  this is super yummy. what a simple way to make sure you have the cleanest tape recording possible! ,532,4,0,5, http://www.tuaw.com/2005/11/21/ipod-shuffle-as-tape-drive-for-old-sk00l/#comments ,http://www.tuaw.com/2005/11/21/ipod-shuffle-as-tape-drive-for-old-sk00l/,,,
daystar 1.92ghz powerbook g4 upgrade ,Nov 21 2005 12:00AM,c.k. sample, iii,powerbook , before i blog this news item i just want to go on the record saying that i am fully of the school that believes you should just sell your old machine on ebay and buy a new mac rather than upgrading the processor hard drive graphics card or any other bits that dont come standard. i will even go a step further and advise against upgrading processors on laptops like powerbooks and ibooks.        that being said on friday daystar technology announced a new daystar 1.92ghz powerbook g4 upgrade: like the xlr8 machspeed g4 pismo lombard titainum and imac flat panel cpu upgrades the powerbook g4 upgrade will be a full system upgrade requiring the user to send their powerbook to daystar for installation. daystar uses the latest model cpus in order to provide perfect quality and long-term reliability. so if you really cannot wait for those intel ibooks you may consider investing in this upgrade although my guess is that once the pricing is announced it will be pretty high.        [via macnn] ,998,3,0,6, http://www.tuaw.com/2005/11/21/daystar-1-92ghz-powerbook-g4-upgrade/#comments ,http://www.tuaw.com/2005/11/21/daystar-1-92ghz-powerbook-g4-upgrade/,,
ipod battery replacement ,Nov 21 2005 12:00AM,c.k. sample, iii,ipod family:&:hacks , as you may have noticed im on a cracking open ipods kick.    anyhoot weve mentioned ipod battery replacement services like those offered by sonnet and newertech but its always cool to see an end user cracking open an ipod and doing the job himself. check out darcy normans quick work of it over at his blog. he even has a collection of photos of the journey. pretty cool. ,373,5,0,1, http://www.tuaw.com/2005/11/21/ipod-battery-replacement/#comments ,http://www.tuaw.com/2005/11/21/ipod-battery-replacement/,,
tuaw video podcast: video settings ,Nov 21 2005 12:00AM,dave caolo,ilife:&:video:&:podcasts , here is the latest edition of the tuaw video podcast. today i share some of the basic ways i work with .avi files in both iphoto and imovie. i shoot a lot of these quick videos with my digital camera instead of the big old dv camcorder as its just more convenient. plus not everything i ever shoot is going to make it onto a dvd so i dont always need such high quality.todays video is 8.1mb in size and runs 4:25. a note to safari users: for some odd reason its a bit slow to load. dont worry though itll get going in a minute. now for the links.grab it via itunes heredirect link to the .mov file hereour general podcast rss feed can be found here: http://www.tuaw.com/category/podcasts/rss.xml ,697,3,0,2, http://www.tuaw.com/2005/11/21/tuaw-video-podcast-video-settings/#comments ,http://www.tuaw.com/2005/11/21/tuaw-video-podcast-video-settings/,,,
mac os x 10.4.3 for intel cracked ,Nov 21 2005 12:00AM,dave caolo,apple corporate:&:os:&:hacks , did you hear that cracking noise? no you didnt leave your ipod in your back pocket again. that was the sound of diligent hacker andquot;l33tdawgandquot; making his or her? way into mac os 10.4.3 for intel machines. he claims that quartz extreme and core image are running beautifully on a radeon 9800 pro.apple has equipped developer mactels with what it calls a  trusted platform module tpm which is a tiny microprocessor which to get technical on you here holds a bit of information that the os looks for during installation. while l33tdawg didnt crack the tpm he did convince the os that it doesnt need tpm authentication for installation.how apple is going to keep this under control once a final shrink-wrapped release is issued is beyond me. or perhaps thats part of the master plan? after fighting a slew of andquot;nasty hackersandquot; perhaps apple will succumb to popular demand wink wink and launch a full on os war in earnest. [via macworld uk] ,959,3,0,9, http://www.tuaw.com/2005/11/21/mac-os-x-10-4-3-for-intel-cracked/#comments ,http://www.tuaw.com/2005/11/21/mac-os-x-10-4-3-for-intel-cracked/,,,
from tivo to ipod: but not for macs ,Nov 21 2005 12:00AM,dave caolo,ipod family:&:video , this just in from the andquot;mac users get shafted againandquot; department. tivo has announced that owners of series 2 tivo dvrs will be able to transfer recorded shows from their tivos to their ipods over their home networks via tivotogo. the service can be set to synchronize the recordings on your tivo with whats on your ipod once a day and shows transferred in this manner will bear a tivo watermark.heres the catch: its not available for macs. does anyone else think its silly that the transfer of video to an apple product cannot be accomplished through official channels anyway with an apple computer? tivo has taken a play from the google playbook on this one.[via engadget] ,687,2,0,8, http://www.tuaw.com/2005/11/21/from-tivo-to-ipod-but-not-for-macs/#comments ,http://www.tuaw.com/2005/11/21/from-tivo-to-ipod-but-not-for-macs/,,,
reclaim two-finger scrolling in firefox ,Nov 21 2005 12:00AM,david chartier,software:&:tips and tricks:&:internet tools , one annoying feature of firefox that has contributed to my premature balding is andquot;mouse shortcutsandquot; a set of gestures and shortcuts that amongst other things enables a forward/back function to be invoked with nothing more than your mouse. if youre a powerbook owner and love two-finger scrolling like me you might also be losing some hair over these mouse shortcuts as they all-too-often contribute to the obliteration of an email forum or blog draft because firefox move forward/back instead of scrolling like it should. by the way: owners of a powerbook or ibook that doesnt have the two-finger scrolling option you can check out this post to find out how to enable it.if youre nodding your head right now fear firefoxs mouse shortcuts no more: i finally found the answer with instructions in a mozilla forum thread. its possible to disable just the right features to reclaim two-finger scrolling in all directions in firefox you just cant do it through the preferences window. for those who might not know: firefox has a config file you can open in the browser to adjust a lot of settings you cant touch elsewhere and heres how: type about:config into firefoxs address bar. this opens up a whole list of options you can mess around with but we only need two:      find or filter mousewheel.horizscroll.withnokey.sysnumlines      double click it and change it to false. then find:     mousewheel.horizscroll.withnokey.numlines       change this to the opposite of its current setting i.e. - if its -1 like mine was change it to 1. the new settings should kick in immediately so you should now be able to scroll in every direction worry free. ,1657,2,0,15, http://www.tuaw.com/2005/11/21/reclaim-two-finger-scrolling-in-firefox/#comments ,http://www.tuaw.com/2005/11/21/reclaim-two-finger-scrolling-in-firefox/,,,
apple secures long-term supplies of flash memory ,Nov 21 2005 12:00AM,david chartier,ipod family:&:its:&:apple financial , apple has announced that theyve struck long-term agreements with a variety of flash memory providers such as intel samsung micron and toshiba. for the mere pre-paid price of $1.25 billion apple has secured flash memory from these vendors through the year 2010. andquot;we want to be able to produce as many of our wildly popular ipods as the market demandsandquot; quoth steve jobs in the press release. the release went on further to quote ipod and itunes statistics such as 30 million ipods sold to date and over 600 million songs sold through the itms.can anyone else say andquot;60 gb ipod video nano?andquot; ,615,1,0,0, http://www.tuaw.com/2005/11/21/apple-secures-long-term-supplies-of-flash-memory/#comments ,http://www.tuaw.com/2005/11/21/apple-secures-long-term-supplies-of-flash-memory/,,,
apple store rome? ,Nov 21 2005 12:00AM,dave caolo,apple corporate:&:retail:&:rumors , heads up italy: there may be an apple store coming your way. according to a couple of reports apple may be prepping a retail store for rome which would be its first foray into continental europe. if ifo apple store is correct the store could open along via condotti or via del corso sometime next year. ill be happy for all you italian mac users if this comes to fruition but i cant help but think...you can go to rome but not cape cod mass?andnbsp; come on apple help me out here.thanks to everyone who sent this in! ,519,3,0,9, http://www.tuaw.com/2005/11/21/apple-store-rome/#comments ,http://www.tuaw.com/2005/11/21/apple-store-rome/,,,
confirmed: ipod and xbox play nicely together ,Nov 21 2005 12:00AM,c.k. sample, iii,gaming:&:ipod family:&:win business , if youre hoping for an xbox 360 this holiday season make sure you check out the joystiq guide to ipod on the xbox 360: andquot;presenting the official joystiq guide on getting your pretty white toys to play nice together: your apple ipod and your microsoft xbox 360. we know it sounded crazy to us too but we have tested it and are pleased to report it worked flawlessly.andquot;    the full entry has a bunch of pictures and notes about how nicely the two devices play together. now you can game with your ipod without wearing your earbuds.        also speaking of the xbox and joystiq make sure you check out the newest addition to the weblogs inc. family of blogs: xbox 360 fanboy. ,686,2,0,2, http://www.tuaw.com/2005/11/21/confirmed-ipod-and-xbox-play-nicely-together/#comments ,http://www.tuaw.com/2005/11/21/confirmed-ipod-and-xbox-play-nicely-together/,,
widget watch: screenshot plus ,Nov 21 2005 12:00AM,dave caolo,software:&:widgets , move over capture theres a new image capture widget in town. screenshot plus is a dashboard widget that allows you to snag a full screenshot a portion of the screen a window or even another widget very easily. once youve grabbed your image youre brought back to dashboard and its loaded in the widget. from there you can opt to reject the screenshot try again save it to your home directory or even open it in photoshop. whats really cool is the magnifying glass you can drag over your image like the one in aperture. this widget has replaced capture for me. check it out. ,574,3,0,5, http://www.tuaw.com/2005/11/21/widget-watch-screenshot-plus/#comments ,http://www.tuaw.com/2005/11/21/widget-watch-screenshot-plus/,,,
belkin kickstand case for the ipod 5g ,Nov 22 2005 12:00AM,fabienne serriere,ipod family , i was perusing popgadget today when i came upon a new belkin case option to hold up your video ready ipod 5g. the belkin kickstand case comes in black or white leather and includes a handy flip out section. now you can enjoy that small screen hands-free in a stylish matching or contrasting holder. ,300,1,0,1, http://www.tuaw.com/2005/11/22/belkin-kickstand-case-for-the-ipod-5g/#comments ,http://www.tuaw.com/2005/11/22/belkin-kickstand-case-for-the-ipod-5g/,,,
pngcrusher: make your web graphics smaller ,Nov 22 2005 12:00AM,damien barrett,productivity:&:freeware , i love it when i find a little freeware application that makes my life easier. anyone who works with graphics on the web is likely working with png files like a gif file without the silly compuserve patent nonsense with good compression like jpg. aaron madon-kay has created a simple applescript application bash script wrapped with platypus called pngcrusher that takes advantage of the open source software optipng to provide excellent compression in your png graphics files.thats all just way of saying this: pngcrusher will provide significant compression your png files and can save you a lot of bandwidth and therefore money. ive been using the png format more and more abandoning gif and jpg for my web work. this software gives me another great reason to use only png.the graphic used for this post was 80k when saved from photoshop but 12k after being processed by pngcrusher. there is very little human-eye detectable difference between the two. color me impressed. ,977,3,0,13, http://www.tuaw.com/2005/11/22/pngcrusher-make-your-web-graphics-smaller/#comments ,http://www.tuaw.com/2005/11/22/pngcrusher-make-your-web-graphics-smaller/,,,
synergykm: gui for the synergy project ,Nov 22 2005 12:00AM,damien barrett,freeware , this is great! ive been using the synergy project to share a keyboard and mouse between my two macs at home for a few months. it wasnt overly difficult to install and the instructions were well-enough written but i can definitely see where the command-line might scare off people who might otherwise use the software. a pair of developers have been working on a gui wrapper for the synergy project and its installer. theyre calling it synergykm.an alternative to synergy project which ive also tried is teleport from abyssoft.note: ive referred to the open source km software in this post as andquot;the synergy projectandquot; to avoid confusion with the excellent itunes-controller software wincent colaiuta called synergy. ,727,5,0,7, http://www.tuaw.com/2005/11/22/synergykm-gui-for-the-synergy-project/#comments ,http://www.tuaw.com/2005/11/22/synergykm-gui-for-the-synergy-project/,,,
playlist magazines ipod guide to winter sports ,Nov 22 2005 12:00AM,damien barrett,accessories:&:ipod family , despite having attended school where winter was quite literally seven months of the year i never took up winter sports like skiing or snowboarding. well other than a crazy drunk game called sled wars we invented one snowy evening. the several times i attempted to learn or ski or snowboard i ended up hurting myself and eventually gave up trying. this winter im considering once again an attempt to learn to hit the slopes with my ipod in tow.playlist magazine has just published a guide to using your ipod with winter sports. they review some hard shell cases for your ipod as well as some outer protective gear like a helmet with a built-in earphones and connector for your ipod and a jacket with ipod controls on its sleeve.if i find myself on the slopes a lot this winter i think ill buy an ipod shuffle for its durability and solid-state memory. see you on the bunny slopes. ,881,1,0,3, http://www.tuaw.com/2005/11/22/playlist-magazines-ipod-guide-to-winter-sports/#comments ,http://www.tuaw.com/2005/11/22/playlist-magazines-ipod-guide-to-winter-sports/,,,
cast away offers better itunes podcast management ,Nov 22 2005 12:00AM,david chartier,itunes:&:podcasting , annoyed with the limited features itunes offers for managing podcasts? i know i find it far below enjoyable and apparently the developers at wooden brain concepts heard the cries of those like-minded and produced cast away a $7 stand-alone application that puts the term andquot;manageandquot; back into itunes podcast management. cast away allows you to set podcast removal preferences on a per-podcast basis and you can even archive instead of simply deleting them. its a slick little app that offers a lot of features that are sorely missing from itunes so check out the demo if youve been wishing for something more out of itunes podcast abilities.[via macosxhints] ,671,2,0,0, http://www.tuaw.com/2005/11/22/cast-away-offers-better-itunes-podcast-management/#comments ,http://www.tuaw.com/2005/11/22/cast-away-offers-better-itunes-podcast-management/,,,
30 million ipods--ipods are everywhere ,Nov 22 2005 12:00AM,damien barrett,ipod family:&:apple financial , apple announced today that it has shipped more than 30 million ipods since the mp3 players debut in october of 2001.i can remember showing my family my 1st-generation ipod during our annual holiday get-together in 2001. they didnt know what an ipod was or even what an mp3 was. none of them i think really grasped that it was just the beginning of the now enormous portable mp3 player market. what was striking to me is that i could hand my ipod to my mother who sometimes calls me to ask me how to print and within a minute or two she intuitively understood how to navigate through the music on the ipod.about two years ago i started seeing ipods everywhere. i couldnt ride the subway in nyc without seeing the tell-tale white earbuds. this trend has only escalated recently and shows little sign of slowing down. apple continues to release new and better ipods with new functionality and has recently secured enough flash memory storage for the next five years. ipods are even being spoofed on saturday night live.now four years later you can guess what both my teenaged neice and nephew want for christmas. ,1111,3,0,7, http://www.tuaw.com/2005/11/22/30-million-ipods-ipods-are-everywhere/#comments ,http://www.tuaw.com/2005/11/22/30-million-ipods-ipods-are-everywhere/,,,
lacie introduces lego-shaped hard drives ,Nov 22 2005 12:00AM,damien barrett,peripherals , lacie has introduced some lego-shaped hard drives. they are of course stackable. the lacie brick desktop hard drives come in white blue and red and in a variety of drive capacities. each drive sports a usb 2.0 interface. ,222,1,0,3, http://www.tuaw.com/2005/11/22/lacie-introduces-lego-shaped-hard-drives/#comments ,http://www.tuaw.com/2005/11/22/lacie-introduces-lego-shaped-hard-drives/,,,
ipod video gym exercises ,Nov 22 2005 12:00AM,damien barrett,ipod family:&:odds and ends , heres an interesting idea. weve all seen people using ipods at the gym; i do it myself. someone has created a site called ipod gym with ipod video files of common exercises you can do at a gym. there are over 80 videos available for download onto your ipod. they show you the correct way to perform the exercise and suggest an appropriate number of repetitions for each exercise. wouldnt it be interesting if you could go to your gym plug your ipod into a piece of gym equipment and itd load up an instructional video of how to use the equipment. ,548,1,0,1, http://www.tuaw.com/2005/11/22/ipod-video-gym-exercises/#comments ,http://www.tuaw.com/2005/11/22/ipod-video-gym-exercises/,,,
riaas president praises sonys andquot;responsibleandquot; tactics ,Nov 22 2005 12:00AM,david chartier,its , as if sony couldnt make this drm rootkit situation come off as any worse in the public eye the president of the riaa has piled it on by attempting to reduce the impact of the rootkit to nothing more than andquot;a security vulnerability of which they were unaware.andquot;  as anyone whos been following boingboings timeline of events knows this rootkit causes just a bit more damage to a pc than your run-of-the-mill security vulnerability - the rootkit opens up a significant security hole in windows and even disables cd/dvd drivers if you try to remove it. lets also not forget that these rootkit cds can also install kernel extensions that act as spyware on os x - although fortunately you have to go out of your way to actually run the os x software on the cd accomplish this. in other words: dont do it.check out the full transcript of the press conference cary sherman - everyones favorite riaa president - gave covering all things digital music sony and the more important ramifications out of all this: drm.[via slashdot] ,1033,4,0,3, http://www.tuaw.com/2005/11/22/riaas-president-praises-sonys-responsible-tactics/#comments ,http://www.tuaw.com/2005/11/22/riaas-president-praises-sonys-responsible-tactics/,,,
intels internal apple group ,Nov 22 2005 12:00AM,dave caolo,analysis / opinion:&:hardware:&:rumors , eweek is reporting that intel has formed an internal apple group and though details are very sparse it seems that the group is comprised mainly of engineers and sales staff intel representative tom beerman told eweek that details on the group are confidential. its certainly no surprise that apple would have a small staff at intel. no its actually just another step towards the hopefully lower cost mactels we should begin to see in a couple of months. keep your fingers crossed.[via macnn] ,493,2,0,2, http://www.tuaw.com/2005/11/22/intels-internal-apple-group/#comments ,http://www.tuaw.com/2005/11/22/intels-internal-apple-group/,,,
ezgear eztrip transcharger ,Nov 22 2005 12:00AM,damien barrett,accessories:&:ipod family , ive had bad luck with both of the fm-transmitter ipod add-ons ive tried for playing music from your ipod on your car radio. its almost certainly because i live in a metropolitan area and the radio waves are just too crowded for the relatively weak signal from the fm ipod transmitter to come in clearly on my car radio.ezgear has released the eztrip fm transcharger which combines both a car charger and an fm transmitter into one product. if the added power source means a stronger fm transmission id consider buying one. otherwise ill keep using the griffin smartdeck. id be interested in hearing any feedback on this product from readers whove tried it. ,658,1,0,3, http://www.tuaw.com/2005/11/22/ezgear-eztrip-transcharger/#comments ,http://www.tuaw.com/2005/11/22/ezgear-eztrip-transcharger/,,,
free childrens audio books for your ipod ,Nov 22 2005 12:00AM,dave caolo,audio:&:ipod family:&:podcasting , bear with me as i slip in to parent mode for a moment here. storynory is offering free childrens audio books for your or their as the case may be ipod. current selections include the three little pigs little red riding hood the snow queen and more. theyre cute and reader natasha lee-lewis voice is pleasant enough that you wont be jumping out of the window when you listen for the hundredth time. of course id prefer to read to the kids myself but this could be a very nice alternative to those raffi tapes while youre in the car.while youre at it dont forget to grab a few of santas podcasts as well. it is the travel season holiday season after all.ok end parent mode. ,673,2,1,2, http://www.tuaw.com/2005/11/22/free-childrens-audio-books-for-your-ipod/#comments ,http://www.tuaw.com/2005/11/22/free-childrens-audio-books-for-your-ipod/,,,
free: belights holiday artwork ,Nov 22 2005 12:00AM,damien barrett,odds and ends , get in the holiday spirit and download belights free collection of holiday-related images and themes for use with both its envelope/label program mail factory and its excellent page layout program swift publisher.thanksgiving weekend is traditionally the time when i design my annual holiday greetings. this collection of holiday images is pretty decent; i may end up using one or two of them. ,395,1,0,1, http://www.tuaw.com/2005/11/22/free-belights-holiday-artwork/#comments ,http://www.tuaw.com/2005/11/22/free-belights-holiday-artwork/,,,
son of fluffpod ,Nov 22 2005 12:00AM,dave caolo,accessories:&:ipod family:&:odds and ends , those crazy kids at fluffpod are at it again. first they released the fluffer which is a case that makes your ipod look like a little shag carpet. today theyve announced the fluffpod nano which looks more like a fur-lined satin glove. it would appear that the scroll wheel and display are completely covered and inaccessible but this is the price of fashion is it not? it ships with a belt clip and is available for $10us in either white or pink. it must be fun to use because the model on the site seems to be really enjoying listening to her fluffpod-draped nano. ,567,2,0,1, http://www.tuaw.com/2005/11/22/son-of-fluffpod/#comments ,http://www.tuaw.com/2005/11/22/son-of-fluffpod/,,,
cableyoyo reviewed ,Nov 22 2005 12:00AM,scott mcnulty,odds and ends:&:reviews , the apple blog has posted a review of everyones favorite thin cable management solution the cableyoyo. we first saw these at macworld boston where they sold out very quickly.what does the apple blog think?andnbsp; they love em and at 5 bucks a piece it is hard not to want to get a few from radtech they are available in white silver and black. ,346,5,0,3, http://www.tuaw.com/2005/11/22/cableyoyo/#comments ,http://www.tuaw.com/2005/11/22/cableyoyo/,,,
bowie/arcade fire collaboration in us itunes music store ,Nov 22 2005 12:00AM,dave caolo,its:&:itunes , last week we told you about a live collaboration between david bowie and arcade fire that was made available in the uk itunes music store with all proceeds going to hurricane katrina relief efforts. today that ep is being featured in the us itunes music store [itunes link]. i dont know if its showing up in other versions of the itms outside the us today so let us know if you see it. its a three song ep and includes life on mars? wake up and five years. grab it if you like either if these artists and support a good cause at the same time. ,545,2,0,4, http://www.tuaw.com/2005/11/22/bowie-arcade-fire-collaboration-in-us-itunes-music-store/#comments ,http://www.tuaw.com/2005/11/22/bowie-arcade-fire-collaboration-in-us-itunes-music-store/,,,
leo says macs not inherently safer than windows ,Nov 22 2005 12:00AM,scott mcnulty,analysis / opinion:&:emac:&:security , mac security is a subject near and dear to my heart especially since lots of folks on the mac web disagree with me and let me know in the comments. i am firmly in the camp that macs arent perfect and that eventually someone is going to take advantage of a trusting mac user base and cause lots of trouble. other folks think that macs are vastly superior to windows and that a scenario like that would never happen.at least i have leo on my side though i had never heard of leo until recently. he writes ask leo! and his most recent question was is it true that macintosh is very safe in that viruses cannot  get through? and what about emails? can others sniff and get info using  mac?leo admits that he doesnt own a mac but he contends that no software is perfect. therefore it is conceivable that macs might encounter security issues however thanks to the small marketshare hackers arent paying attention to the mac.perhaps a man who doesnt own a mac isnt the best ally in this fight but i have to take what i can get. ,1022,2,0,19, http://www.tuaw.com/2005/11/22/leo-says-macs-not-inherently-safer-than-windows/#comments ,http://www.tuaw.com/2005/11/22/leo-says-macs-not-inherently-safer-than-windows/,,,
